CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
614672714,03/24/2016,16:45:00,03/24/2016,17:00:00,03/26/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67.0,FRONT OF,RESIDENCE-HOUSE,nan,nan,1002555.0,172696.0,40.640676528,-73.93404401,"(40.640676528, -73.93404401)"
864796982,02/22/2016,13:50:00,02/22/2016,14:10:00,02/22/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,FRONT OF,STREET,nan,nan,1009331.0,250025.0,40.852908430999996,-73.909340056,"(40.852908431, -73.909340056)"
105856897,03/21/2016,14:50:00,03/21/2016,14:55:00,03/21/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121.0,INSIDE,RESIDENCE-HOUSE,nan,nan,944075.0,166443.0,40.623441179000004,-74.14472455100001,"(40.623441179, -74.144724551)"
948233328,03/28/2016,18:15:00,03/28/2016,18:20:00,03/28/2016,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45.0,INSIDE,JEWELRY,nan,nan,1033597.0,255731.0,40.868467378000005,-73.821582846,"(40.868467378, -73.821582846)"
765467317,02/02/2016,02:00:00,02/02/2016,02:01:00,02/02/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1006776.0,220990.0,40.773222365,-73.91867316,"(40.773222365, -73.91867316)"
695331507,02/01/2016,11:00:00,02/01/2016,21:36:00,02/02/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61.0,INSIDE,RESIDENCE-HOUSE,nan,nan,998674.0,153260.0,40.587335892,-73.948069722,"(40.587335892, -73.948069722)"
827484027,02/20/2016,23:30:00,02/21/2016,07:45:00,02/21/2016,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47.0,FRONT OF,RESIDENCE-HOUSE,nan,nan,1025312.0,261118.0,40.883295441,-73.851504945,"(40.883295441, -73.851504945)"
331308147,02/09/2016,08:00:00,02/09/2016,08:20:00,03/28/2016,126,MISCELLANEOUS PENAL LAW,461.0,UNAUTHORIZED USE VEHICLE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63.0,FRONT OF,COMMERCIAL BUILDING,nan,nan,1004766.0,171601.0,40.637666143000004,-73.926080565,"(40.637666143, -73.926080565)"
218817707,11/01/2015,00:00:00,01/11/2016,12:00:00,01/11/2016,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106.0,INSIDE,RESIDENCE-HOUSE,nan,nan,1024185.0,183220.0,40.669491461,-73.856043568,"(40.669491461, -73.856043568)"
389864762,12/28/2015,09:38:00,12/28/2015,09:38:00,01/17/2016,106,FELONY ASSAULT,106.0,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41.0,INSIDE,OTHER,nan,nan,1016268.0,227533.0,40.791151866999996,-73.884371919,"(40.791151867, -73.884371919)"
413271204,01/24/2016,03:55:00,nan,nan,01/24/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14.0,INSIDE,COMMERCIAL BUILDING,nan,nan,988840.0,213570.0,40.75288388,-73.98343468899999,"(40.75288388, -73.983434689)"
890941029,03/19/2016,04:05:00,03/19/2016,04:10:00,03/19/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,BAR/NIGHT CLUB,nan,nan,1003885.0,215209.0,40.75736191,-73.929127761,"(40.75736191, -73.929127761)"
206750636,01/11/2016,06:05:00,01/11/2016,06:15:00,01/11/2016,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120.0,INSIDE,GROCERY/BODEGA,nan,nan,960730.0,163209.0,40.614624398000004,-74.084716734,"(40.614624398, -74.084716734)"
595259073,03/30/2016,10:00:00,03/30/2016,11:23:00,03/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1013664.0,179815.0,40.660186702,-73.89398453,"(40.660186702, -73.89398453)"
485121405,01/27/2016,19:30:00,01/27/2016,20:00:00,01/27/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32.0,nan,STREET,nan,nan,1001610.0,241367.0,40.829163304,-73.93727189399999,"(40.829163304, -73.937271894)"
343342838,01/17/2016,23:09:00,nan,nan,03/22/2016,121,CRIMINAL MISCHIEF & RELATED OF,273.0,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14.0,nan,TRANSIT - NYC SUBWAY,nan,nan,987636.0,212439.0,40.749780113,-73.987780874,"(40.749780113, -73.987780874)"
913688959,02/01/2016,14:20:00,nan,nan,02/01/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43.0,INSIDE,PUBLIC SCHOOL,nan,nan,1018266.0,238684.0,40.821750797,-73.87709986899999,"(40.821750797, -73.877099869)"
616494645,01/12/2016,18:19:00,01/12/2016,18:21:00,01/12/2016,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84.0,INSIDE,CLOTHING/BOUTIQUE,nan,nan,988175.0,190975.0,40.690866375,-73.985848057,"(40.690866375, -73.985848057)"
700994438,02/08/2016,14:35:00,nan,nan,02/08/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,14.0,nan,TRANSIT - NYC SUBWAY,nan,nan,990886.0,213048.0,40.751449824,-73.976050545,"(40.751449824, -73.976050545)"
423765505,01/26/2016,14:30:00,01/26/2016,15:30:00,01/26/2016,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20.0,INSIDE,DEPARTMENT STORE,nan,nan,989211.0,222871.0,40.778412523,-73.98208877,"(40.778412523, -73.98208877)"
552056045,03/17/2014,09:00:00,07/21/2014,23:35:00,03/15/2016,340,FRAUDS,703.0,"CHECK,BAD",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,979383.0,197298.0,40.708221068,-74.01755621699999,"(40.708221068, -74.017556217)"
964811544,08/27/2015,18:06:00,08/27/2015,18:06:00,01/27/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,992376.0,188772.0,40.684816785,-73.970702082,"(40.684816785, -73.970702082)"
166074586,12/30/2015,10:00:00,01/09/2016,10:00:00,02/08/2016,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1014134.0,248513.0,40.848743492,-73.891985195,"(40.848743492, -73.891985195)"
500905066,01/28/2016,11:31:00,01/28/2016,11:47:00,01/28/2016,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,19.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,nan,999249.0,223595.0,40.78038838,-73.945842958,"(40.78038838, -73.945842958)"
980393217,02/02/2016,17:00:00,02/03/2016,06:30:00,02/03/2016,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66.0,FRONT OF,STREET,nan,nan,983948.0,173771.0,40.643646081,-74.001089671,"(40.643646081, -74.001089671)"
724030831,02/22/2016,14:00:00,02/22/2016,14:05:00,02/22/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122.0,INSIDE,RESIDENCE-HOUSE,nan,nan,955985.0,144697.0,40.563798815,-74.101730018,"(40.563798815, -74.101730018)"
976909823,01/23/2016,13:50:00,nan,nan,01/24/2016,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105.0,INSIDE,RESIDENCE-HOUSE,nan,nan,1063163.0,213547.0,40.752469821999995,-73.715180779,"(40.752469822, -73.715180779)"
458161064,02/17/2016,19:00:00,02/18/2016,18:00:00,02/18/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19.0,nan,STREET,nan,nan,997877.0,221608.0,40.77493681,-73.950801013,"(40.77493681, -73.950801013)"
355442914,01/24/2016,15:40:00,01/24/2016,15:45:00,01/24/2016,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,94.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,COOPER PARK,1001350.0,201326.0,40.719261783,-73.938313278,"(40.719261783, -73.938313278)"
819411105,01/29/2016,21:50:00,01/29/2016,22:50:00,01/30/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,60.0,FRONT OF,STREET,nan,nan,981601.0,149584.0,40.577257336,-74.009537375,"(40.577257336, -74.009537375)"
885946441,02/27/2016,11:30:00,02/27/2016,11:37:00,02/27/2016,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,112.0,nan,STREET,nan,nan,1021531.0,205072.0,40.729481611,-73.865489748,"(40.729481611, -73.865489748)"
411783655,03/05/2016,12:00:00,03/05/2016,20:05:00,03/05/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,84.0,FRONT OF,RESIDENCE - APT. HOUSE,nan,nan,989141.0,187733.0,40.681967344,-73.982367054,"(40.681967344, -73.982367054)"
190446245,03/20/2016,21:32:00,03/20/2016,21:38:00,03/20/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,100.0,INSIDE,GROCERY/BODEGA,nan,nan,1040178.0,155278.0,40.592710186,-73.798623653,"(40.592710186, -73.798623653)"
623270573,02/18/2016,02:34:00,nan,nan,02/18/2016,351,CRIMINAL MISCHIEF & RELATED OF,256.0,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1024445.0,245868.0,40.841442835,-73.854731812,"(40.841442835, -73.854731812)"
209328441,01/14/2016,15:30:00,01/23/2016,17:45:00,01/23/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1013905.0,248316.0,40.848203558,-73.89281379,"(40.848203558, -73.89281379)"
797771916,03/07/2016,16:35:00,03/07/2016,16:45:00,03/07/2016,105,ROBBERY,398.0,"ROBBERY,PUBLIC PLACE INSIDE",ATTEMPTED,FELONY,N.Y. TRANSIT POLICE,QUEENS,115.0,nan,TRANSIT - NYC SUBWAY,nan,nan,1020429.0,212242.0,40.749166039,-73.869427251,"(40.749166039, -73.869427251)"
372192910,01/20/2016,20:55:00,01/20/2016,22:44:00,01/20/2016,106,FELONY ASSAULT,105.0,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13.0,FRONT OF,STREET,nan,nan,989257.0,206816.0,40.734345608000005,-73.981934631,"(40.734345608, -73.981934631)"
829158849,02/21/2016,19:00:00,02/21/2016,19:10:00,02/21/2016,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81.0,FRONT OF,STREET,nan,nan,1002848.0,187027.0,40.68001135,-73.932948735,"(40.68001135, -73.932948735)"
972931527,03/18/2016,12:58:00,03/18/2016,13:04:00,03/18/2016,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46.0,FRONT OF,STREET,nan,nan,1012497.0,253011.0,40.861094543,-73.897883203,"(40.861094543, -73.897883203)"
423690905,03/02/2016,18:15:00,03/02/2016,18:20:00,03/02/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111.0,nan,TRANSIT FACILITY (OTHER),nan,nan,1047695.0,217560.0,40.763608959,-73.770971273,"(40.763608959, -73.770971273)"
247940507,02/19/2016,13:55:00,02/19/2016,14:00:00,02/19/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1001858.0,194502.0,40.700530527,-73.936498516,"(40.700530527, -73.936498516)"
208494809,01/24/2016,11:55:00,01/24/2016,12:10:00,01/24/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1012060.0,235815.0,40.813897919,-73.899534336,"(40.813897919, -73.899534336)"
591026339,02/07/2016,14:30:00,02/12/2016,15:00:00,02/14/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,991891.0,211292.0,40.746629234000004,-73.972425255,"(40.746629234, -73.972425255)"
325553611,01/12/2016,20:00:00,nan,nan,01/12/2016,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1017440.0,256045.0,40.869404748,-73.879998318,"(40.869404748, -73.879998318)"
700210400,01/02/2016,01:43:00,01/02/2016,01:45:00,01/02/2016,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18.0,FRONT OF,STREET,nan,nan,987424.0,218566.0,40.766597244,-73.988543123,"(40.766597244, -73.988543123)"
110940054,01/03/2016,12:00:00,nan,nan,01/03/2016,340,FRAUDS,707.0,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,13.0,nan,TRANSIT - NYC SUBWAY,nan,nan,988886.0,207857.0,40.737203099,-73.983272598,"(40.737203099, -73.983272598)"
602157701,02/23/2016,18:52:00,02/23/2016,18:55:00,02/25/2016,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18.0,INSIDE,CLOTHING/BOUTIQUE,nan,nan,989356.0,215558.0,40.758340151999995,-73.981570773,"(40.758340152, -73.981570773)"
549118377,03/13/2016,18:00:00,03/13/2016,18:30:00,03/13/2016,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,61.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,NOSTRAND,1001806.0,156582.0,40.596448466,-73.936784741,"(40.596448466, -73.936784741)"
923996527,03/04/2016,17:20:00,03/04/2016,17:40:00,03/04/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32.0,INSIDE,FOOD SUPERMARKET,nan,nan,1001282.0,235517.0,40.813107346,-73.938471954,"(40.813107346, -73.938471954)"
444700801,03/23/2016,17:00:00,03/25/2016,18:00:00,03/28/2016,109,GRAND LARCENY,407.0,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84.0,INSIDE,RESTAURANT/DINER,nan,nan,988891.0,190387.0,40.689252103,-73.983266596,"(40.689252103, -73.983266596)"
431706674,03/01/2016,16:10:00,03/01/2016,16:17:00,03/01/2016,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1025365.0,258586.0,40.876345648000004,-73.851328816,"(40.876345648, -73.851328816)"
260121071,02/23/2016,19:50:00,02/23/2016,19:55:00,02/23/2016,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68.0,INSIDE,PARK/PLAYGROUND,DYKER BEACH PARK,nan,987723.0,152540.0,40.585370689,-73.98749772800001,"(40.585370689, -73.987497728)"
311224984,01/26/2016,20:00:00,01/26/2016,21:00:00,01/27/2016,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19.0,FRONT OF,STREET,nan,nan,997421.0,221558.0,40.774800264,-73.95244750399999,"(40.774800264, -73.952447504)"
726102635,03/20/2016,08:30:00,03/20/2016,08:35:00,03/20/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,68.0,INSIDE,DRUG STORE,nan,nan,977672.0,170323.0,40.634179618000005,-74.02370129,"(40.634179618, -74.02370129)"
146872497,01/20/2016,13:50:00,01/20/2016,13:55:00,01/20/2016,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47.0,nan,PARKING LOT/GARAGE (PUBLIC),nan,nan,1027949.0,263005.0,40.888461993,-73.841956213,"(40.888461993, -73.841956213)"
968572015,01/19/2016,21:00:00,01/20/2016,17:00:00,01/21/2016,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100.0,FRONT OF,STREET,nan,nan,1028707.0,149760.0,40.577629354,-73.839963034,"(40.577629354, -73.839963034)"
702423790,02/04/2016,19:37:00,nan,nan,02/04/2016,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28.0,FRONT OF,RESIDENCE - APT. HOUSE,nan,nan,999449.0,233194.0,40.806734698,-73.945099074,"(40.806734698, -73.945099074)"
698793048,02/06/2016,03:27:00,02/08/2016,03:28:00,02/09/2016,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23.0,FRONT OF,GROCERY/BODEGA,nan,nan,999194.0,228041.0,40.792591555,-73.946031662,"(40.792591555, -73.946031662)"
683999405,03/05/2016,06:00:00,03/05/2016,18:00:00,03/05/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,62.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,988312.0,156893.0,40.597318554,-73.98537455600001,"(40.597318554, -73.985374556)"
189028570,01/05/2016,11:52:00,01/05/2016,11:58:00,01/05/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114.0,INSIDE,COMMERCIAL BUILDING,nan,nan,1002457.0,213000.0,40.751301821999995,-73.93428819100001,"(40.751301822, -73.934288191)"
768247234,02/11/2016,04:14:00,02/11/2016,04:18:00,02/11/2016,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52.0,FRONT OF,STREET,nan,nan,1010620.0,252255.0,40.859025357,-73.904671882,"(40.859025357, -73.904671882)"
788075630,02/25/2016,12:00:00,02/25/2016,12:05:00,02/25/2016,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72.0,FRONT OF,STREET,nan,nan,981207.0,173452.0,40.642769976,-74.010966466,"(40.642769976, -74.010966466)"
396832204,02/27/2016,09:00:00,02/28/2016,00:00:00,02/28/2016,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79.0,FRONT OF,STREET,nan,nan,999471.0,187078.0,40.680157784,-73.94512395699999,"(40.680157784, -73.945123957)"
698254976,01/17/2016,13:45:00,01/17/2016,16:30:00,01/18/2016,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1004396.0,239361.0,40.823651491,-73.927210839,"(40.823651491, -73.927210839)"
923688550,03/10/2016,10:30:00,nan,nan,03/10/2016,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,983599.0,206367.0,40.733114606,-74.002350415,"(40.733114606, -74.002350415)"
120652815,03/16/2016,01:30:00,nan,nan,03/16/2016,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,1004507.0,182865.0,40.668583956999996,-73.926979932,"(40.668583957, -73.926979932)"
637754610,07/01/1997,00:00:00,07/01/2001,00:00:00,01/14/2016,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94.0,INSIDE,RESIDENCE - APT. HOUSE,nan,nan,,,,,nan
526470867,02/10/2016,20:35:00,nan,nan,02/10/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83.0,FRONT OF,FOOD SUPERMARKET,nan,nan,1009127.0,193992.0,40.699113248,-73.91028489899999,"(40.699113248, -73.910284899)"
914760946,03/17/2016,22:03:00,03/17/2016,22:09:00,03/17/2016,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9.0,OPPOSITE OF,OTHER,nan,nan,986886.0,204012.0,40.726650336999995,-73.99049103600001,"(40.726650337, -73.990491036)"
138700963,01/11/2016,17:20:00,01/11/2016,17:36:00,01/11/2016,105,ROBBERY,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43.0,FRONT OF,RESIDENCE - PUBLIC HOUSING,nan,BRONXDALE,1020852.0,240782.0,40.827498869,-73.867745085,"(40.827498869, -73.867745085)"
743905320,02/10/2016,20:55:00,02/10/2016,21:00:00,02/10/2016,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,47.0,INSIDE,RESIDENCE - PUBLIC HOUSING,nan,nan,1026591.0,262398.0,40.886802591,-73.84687149,"(40.886802591, -73.84687149)"
405697516,03/14/2016,21:00:00,03/14/2016,21:52:00,03/14/2016,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,46.0,FRONT OF,STREET,nan,nan,1009514.0,252102.0,40.858608652,-73.908670731,"(40.858608652, -73.908670731)"
797862742,03/09/2016,07:00:00,nan,nan,03/09/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79.0,nan,STREET,nan,nan,998241.0,187165.0,40.680398609,-73.949558393,"(40.680398609, -73.949558393)"
603709584,02/27/2016,17:10:00,02/27/2016,17:15:00,02/27/2016,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6.0,INSIDE,CHAIN STORE,nan,nan,986618.0,207098.0,40.735120728000005,-73.991456867,"(40.735120728, -73.991456867)"
